"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30"
"cell769_2",-18.4997759390361,-0.350144563089652,6.4639307288247,5.8657623584936,-3.17665029304587,-1.25532989497497,3.95499722427001,-0.634409881584707,1.70326873496082,0.415203099957578,4.75619104447957,-1.18259994119163,0.557481087004297,3.34600568332577,2.58592857409877,-0.246138243899715,0.319701769781796,1.30804865392391,0.115193384929965,-0.710095373090786,-1.3895520072907,-1.60126130237819,0.534459051610922,0.851328772660638,0.578552066084145,0.174274342160198,1.86179117579389,0.275167485167189,1.78982282237286,0.124415117077572
"cell770_2",-8.23309750461672,-6.80138989294644,-0.28027363122933,-10.465435664397,10.7057683930309,0.346883539060046,0.0375486303578401,1.81690807784693,1.61656308071921,0.397876159085759,-2.89899329913904,-1.20088154800643,0.598996855356946,-1.74791910386039,-1.06965433374964,-1.71082952331424,-1.43804461741411,-0.876439178542503,1.49589746024875,-0.178719702047269,0.0731312046465089,-0.136777004742179,0.475523550934009,-1.63614994065845,0.963545029918492,-0.159325153885373,-0.380631159061519,-0.298347403823717,1.32702017899079,0.37942995773563
"cell771_2",-18.4464140067753,-2.59489542471578,8.95583761262483,6.07551214632279,-0.728220256693091,0.447843267600456,6.8314988002795,-1.63199827856093,1.40429689088672,-2.40490464790492,-0.980620409667392,-1.52340197045244,1.55227023009432,5.19977903679237,1.12190368671846,0.992190092565409,2.15789905038773,-1.05476549941247,0.295989285770815,-1.05414876454591,0.541239479214919,0.904102854304291,1.81435168573125,1.48325303226183,-0.554774645687468,-0.984395462711727,-0.423346955377997,1.48977054718313,0.408937737562817,-1.33140218689105
"cell772_2",-15.6673068374329,2.58304587341448,5.87777332511869,4.90018914161243,-0.911036848112895,-2.03020128784914,4.78016618541638,-6.6934313104183,-0.0401039724119496,-2.81022156528584,0.370221763117081,1.99599879313618,0.411232374708706,0.830735812305361,2.45477639623691,2.81810143034225,2.40607845143316,1.0326013076848,-0.972280637653528,0.850536823358676,-0.393682770766225,-0.149321815006835,1.65038449975609,-0.190713004280005,-0.507921306054101,-0.672394359954527,0.95292895985158,-0.866437498809946,-0.372406626970539,-0.100484407745168
"cell773_2",1.2720518756229,2.6388256989959,-7.99754138410883,-9.80540570374048,-11.3625770045381,0.423020661197977,-0.267607375669225,-1.03054318335251,0.682940646583534,-2.37608778861913,-1.2903631391706,-0.717557696678513,-0.0668515132527391,1.04541556958933,0.177782532746154,0.691573018825104,0.918724200136865,0.612522243234755,-1.2569396021536,-0.875631488609718,0.654986777147741,0.400484075934685,-0.268182102623318,-0.0180354118795735,-0.389822780635217,-0.0914240110704162,0.640985630953902,0.310732620082344,1.04420687983844,0.00779282739121801
"cell774_2",-6.71684108167786,-7.36070926622771,1.26425289112184,-9.26405036554906,9.27626665630665,-1.51741923192242,0.740652216108489,2.17158538878354,2.13092326025494,-1.5595800195171,0.0609213526012949,2.00718396773206,2.79500464751884,1.74227677314186,-0.60245568106386,-0.929689626852832,0.472919802813338,-0.041424713393928,2.49011691732779,-2.00973984292212,1.15002962002498,0.986762017165005,0.962820606466308,-0.220554979471792,0.402081358654713,-1.00459985027225,0.454973767974614,-1.44509548667603,0.130978111897011,0.196505491027162
"cell775_2",22.9708290085386,-10.4920606623644,10.2567365281022,-0.0177217982541437,-3.72570550096355,0.267649867143984,1.65977915466615,-3.12482637354371,3.76215363062892,1.22896002359441,0.447792812536338,4.73237265609401,0.0839734962370425,1.77060067871592,1.39641686959832,-0.459265373174256,-0.221908727288404,-1.24165016551616,-0.610060233621173,-1.64249320366251,-0.953176080306926,0.910842777021292,0.877784233264795,1.01486532349883,-0.247337773107935,-0.78986929450911,0.626618715630285,0.583265117502256,0.0475797395307662,-0.575686641998807
"cell776_2",-1.68246337119759,3.29824864444359,-10.4014661296098,-11.5011475025032,-13.1374507039003,1.86623249271332,2.02609021423525,0.344353960043243,5.28799268954837,0.111825447888118,-4.0687289487288,3.25061719537495,4.2783686693234,-0.247267414230454,-2.77466087286179,-3.67518542964284,-0.338964443208685,-0.36210622679347,3.16081669929917,-0.718760526259168,-1.37415253758359,-3.41842001385732,-1.31885504628757,0.757040323716879,0.919546737200045,-1.29491160793992,1.87181750618498,1.08950863849281,-1.24613538144877,-0.174540766660909
"cell777_2",-4.8949049002967,-2.34572342786187,-2.83495360278086,-9.24606378711568,6.91140834261416,2.42511415246644,-2.16398898134144,-4.54552830008699,-1.52046164070239,-0.6350952620785,-0.0349342992650688,0.853870584400789,-1.28793882302318,-1.62147449431645,2.7172898144326,2.06576936635002,1.0516823706441,1.04674840577113,-1.93064366588348,1.43278859109311,0.122090105488306,-0.00191500698362363,0.288343100378777,0.647406023290949,-0.991696209411262,0.3782887266882,0.198334847411257,0.693863376623511,-0.688990450833314,-0.704276626824115
"cell778_2",4.8988822698501,13.6025613824578,-12.3944625856024,-11.8612054811712,-14.6760279490848,-5.40050638193781,-3.60939846118671,2.18557058424064,3.57664606348018,0.403883563300341,1.4464361305322,-1.12272148804834,2.10899231356273,0.448941515113825,1.06045563820004,0.397571203123484,-1.37877667120897,1.90657120923034,0.437205533350172,-1.17318483800843,1.20818634845891,0.302023351951985,1.76757069238629,-1.21412406253035,-0.298642339855605,-0.545072802841495,0.450610513160063,0.469283208781789,1.32466585689901,0.232354956706854
"cell779_2",14.9914750831277,10.0379267300929,-17.5353895985578,8.72330921938031,3.40824667051764,-7.34529657808279,-1.8602636686056,-1.41825433544278,1.0970140931288,2.68896954468285,3.17049938012015,-2.30021209563546,-2.24893726143951,2.61789703078996,0.241511496586253,-0.187889845984913,0.767224055354767,-1.46918032602297,2.44885020381115,2.3940418398266,2.23786308810038,0.558432197898491,-2.42922722974711,1.59920901626077,-0.989456305050879,1.47123735046953,0.363846210526669,0.127380666539376,0.0404136140053343,-0.333152104033045
"cell780_2",8.46980694744487,-6.56546126777176,-15.8255458189973,7.55461612360472,-1.49233267573099,5.53458898973418,-1.25008540221813,-3.7186918072293,3.98221765147783,-3.34227613456365,0.261602764814626,-0.341259734189377,2.92649710017094,-4.3016568204151,0.654347456582423,1.3234413463109,-5.30080020194212,3.1935148523613,-0.121566197087756,-0.297560698899181,3.80667774864828,0.436203410641502,1.31135678673747,1.60492004109036,-1.8338971682212,3.69882962178288,-4.53234434390886,-0.742300315601704,0.818448554738441,0.349252637940872
"cell781_2",7.52555943441115,2.76990444893167,-11.9564229084813,8.3432733167424,0.250081939786968,-4.99277027812656,4.4902558021458,0.614830681006873,1.7257364372287,-6.44594293046525,3.8768275959366,8.26148947699523,-2.35187387826435,-2.14383890443039,-1.23564673734807,-1.76566127414393,-1.6110555000485,-1.41440229687927,-1.1776758963968,1.08152719617131,1.23020888732749,-0.998627779580344,0.884596025872584,-0.285299484491781,0.955780909131242,2.0190345169747,-0.17846349663175,1.48875850130169,-0.338179595141144,0.580070614843961
"cell782_2",-21.3130562174383,0.487778530085936,7.13427359036617,3.39494128792627,-1.25728565309579,1.77213438489898,5.93250860387745,-3.52242333960615,-1.3063300883284,-0.0800781028517694,3.00137795097744,-1.77786916329132,-2.9235708197589,0.538662460539447,0.251088252265311,0.803634887559399,-0.403070962379593,-0.57283568872662,-1.02048242689655,0.649018528864488,-1.24115777462169,-1.66629384016368,0.183749268367737,0.536652127382385,1.77496291491429,0.226137036020697,1.84221629211871,-0.391418978411456,0.70995278403911,0.288378592230912
"cell783_2",17.8203025821182,-6.44383993783606,6.77670783232789,-1.67733695359251,-1.34040368376099,0.698683413614265,-1.69641672881165,-4.8410752107027,2.07451762604778,1.34694686631071,2.39116641910049,4.33174486748628,0.960873886999075,-0.0523657760662121,0.710167383050316,-0.253964862768635,0.217342269238156,0.419899777566614,0.651640323398801,0.668591687644835,-1.80913518120972,1.00734050279965,-0.464476734749446,-0.389086007408498,-0.431140140545799,0.587144818939907,0.059825538218191,0.765045185183733,-0.62702097129474,0.265418523883669
"cell784_2",-19.1122235535717,7.8611896228555,5.17417552966167,1.28102441417105,-1.15769523237959,-0.495468468983441,1.49404924891035,-4.11832038867181,-1.23157037363037,-0.858895830270876,1.72545727935842,-3.85983530344159,-2.28213924832493,-0.94985356354318,2.04376266080614,2.28710930255373,1.15259412525255,1.19271396553216,-1.36562185121613,3.09686683956442,-1.372565842802,0.28035915917187,2.32535476623533,-2.46765911699186,0.752892998353623,0.144470777988857,0.00211383243509535,-1.36629764084145,2.21679121305167,2.13131486364632
"cell785_2",-5.77691189285596,-3.10990399619213,-1.47314436344834,-10.8710644121073,10.7645606404453,-0.440096060631681,-2.8987509297572,-2.09172881904283,-1.88894552784172,-1.00839478247565,-2.28357096825022,-0.0464422738492057,-1.1990880998089,-2.22975995007293,0.615252238637655,2.22312403911399,0.16185141335236,-1.66359367801073,-1.44207804299377,1.98024684387849,-0.676421929020545,0.32947536281638,0.717536771125716,-0.246538623916577,1.01817101000699,1.86594419205102,0.399621940474905,1.47425906910988,0.444362909553946,0.385857384560716
"cell786_2",17.2865427986045,3.65516096645754,13.4168508757922,1.49487784720571,-0.244183712294631,2.95548633788161,-0.989387271877982,2.07728640539536,-2.41585109838455,2.20710215480437,2.18821999482682,0.362239633013973,-0.276990445803394,3.7921121499443,-2.15451606340255,-0.523070309532287,-0.0689431202166164,1.2617554072064,-1.92748088681683,0.213252744173847,-0.82403643898566,1.71713557216276,1.47917494538373,-1.20420880344138,-0.094676746205344,-1.27357830901392,0.00546179805092336,0.161745481632967,-1.27972380999217,1.17922154522187
"cell787_2",-18.6674588147749,3.96656884926632,6.89051805866734,5.43298498489278,-4.47588032390119,-0.750341043187325,2.16159302557876,-6.95293298347284,-2.25581410290439,0.320480917530705,6.77301640269369,-0.198687503510515,1.09322782764948,1.38705704874331,3.00771856305179,2.23001070774325,0.710506685409842,2.49228149658799,-1.48267730043046,-1.68591183986781,0.71416120354535,0.110841135669352,0.990142245034929,1.00820518973104,-0.849237865256644,-1.63384285306888,1.54864985948536,0.785561531430484,-0.240758492258366,0.573108641031209
"cell788_2",22.3175185152578,-1.31672150339209,9.52869419444175,1.90492121807718,-0.937808328647721,-5.70897146120638,-2.55739735604538,-0.101121808890745,-0.517427079394501,1.32165720572872,-1.21069396910727,2.02719989152396,3.01145235039817,1.88440361658049,-0.325587582689857,0.991041602157766,-1.87467666014518,-2.25392848633763,-1.00627109779426,1.25413461559337,-0.550767146225909,1.97053318571086,0.525974140922475,0.862174896254892,0.437158999208952,0.661097210031993,1.02492993355052,-0.000879838507365877,1.42288406149606,0.0393823213436291
"cell789_2",-6.91385386741627,9.81331338409616,0.721359228240746,-10.5243656778169,14.4599115482825,-3.87741529773043,-5.14262579947889,2.03947993528021,-6.75242966050199,-3.2007653320264,-2.54921609737548,-0.599823947992536,-0.421568206170378,2.48576032155286,2.64365780762852,0.651147311801205,-3.15166160921964,-2.38290500385225,-1.51181344676556,-2.86679029081203,1.36086842279879,2.4159571613839,0.649087280863606,0.830906328663481,-2.40804780853614,4.70783524827683,0.125644149376467,-2.04323152097746,-0.638267297901734,-0.576186791495171
"cell790_2",-1.04517865338352,-2.47492880758705,-2.39949864796807,-11.6593759580516,12.3646261929091,-3.82121925933044,-4.07292052186817,1.62217293070451,1.84363473556144,2.37512441187888,4.60807396815688,-1.42052101571182,1.84337504115452,-1.08181800242525,1.66176571043322,0.00598090684236859,0.532700544919205,3.56793658345524,1.79264277666418,-2.38801719291854,-0.828439053368392,1.59021339566224,-0.615753794519948,-2.40091128027326,-0.098238511119686,-0.0598116703365192,-1.91988155460499,-1.05663887075883,2.21277721269622,-0.353730357178796
"cell791_2",-17.9191301814965,6.86077080574338,4.48606279002033,2.14153715839039,-0.48856507610131,-0.320180445406915,3.40271231494541,-5.61896682099998,3.58483425785932,-1.26678112016674,1.38927435025984,0.384557158432634,-2.66770906000232,-1.4714561299949,2.36608171185763,2.26212437827478,0.218525768485033,2.03171050213259,-0.0970377354272557,4.62297850165972,-1.61671400321528,-0.724024801022187,2.75898173340921,-0.719664171081392,1.07266671915299,-0.884886263853034,1.68456241037814,-0.485547069709701,1.91968093218053,0.248200912655029
"cell792_2",21.532744534222,3.57842125310111,14.3132521041029,0.514674418572019,-0.330329236448321,-3.65162444477694,-4.65863011579941,0.0100688637535687,-3.7059102466579,1.71633087629267,-0.0616525666428332,0.658244298378365,3.89282207873531,0.101164122953896,-1.4877825084917,0.856934998996499,-1.75966948258869,-0.83917018137013,-1.92044853332592,-1.07410465282478,-1.59154984858905,2.31975444978001,0.0286475120412069,-1.26869472624982,-1.10048896076868,-0.0862248842824245,0.803638330093704,1.70781477852801,-1.60856519954628,-0.719091784550393
"cell793_2",-19.1923462153876,-6.27014337922902,7.97335269187217,6.43163346158588,-2.06738128214337,5.94681422194576,8.97958385887157,-4.04651164483593,-0.942781075912836,-3.40712026016633,1.19849816053123,-0.272092361648489,-1.89630806628235,3.9456360222564,2.27253573382159,-0.618842992735762,1.09137541729267,-1.34811982602305,-0.010116673827293,-0.481063462775183,0.552325124618954,0.756518044470247,0.534247570682394,0.777813749691344,-1.1779888826906,-0.994868976564843,0.185840578521506,0.0150295545691798,-1.86463114372191,-1.78804638000271
"cell794_2",9.62513509273088,6.06409703689514,-0.639863944256246,-5.9245055049714,-7.00050850779023,0.326532019764896,-1.3881556441344,-3.92246938457964,0.764390264326947,2.78385170602014,-2.51285303937471,4.72891631802001,0.560894901923519,-1.26349206582232,2.5774152869322,0.594135737817883,-1.66911691816681,-1.78667752860161,0.578825600115847,-0.312640998746259,0.498407983658245,2.32431468618237,2.06332555922964,-0.514452211358594,2.29623336833402,-0.0227048538453661,0.0715359793506511,0.0678639719379053,1.0387320126546,0.884528442082837
"cell795_2",11.6041448805001,-13.3661533248805,-10.4532548578962,-5.48378611639727,-8.76754085687131,6.25910631918453,-2.05108403036271,-4.35399860671295,2.17159133948439,-6.18527088223819,-1.04626132733205,-0.692981873647342,2.7449193658825,1.83666067197221,1.19011694628842,-2.63350885083004,1.73617098377344,0.751845231171411,3.73500439047428,-2.27442521086631,-0.900808348134726,0.495073623783707,-3.28334935587164,2.58773289991411,-1.05006966243372,0.676530861474771,-1.99651492079414,-1.27623689470855,0.341928461022654,0.00950409940302698
"cell796_2",-6.83977085507308,-0.0213429729831603,-0.875735459355863,-11.0303051815391,9.62502093676181,-0.944213965523853,-2.01377368067449,0.0679043923213047,2.23294538588023,0.583441783608509,-0.877432697699945,1.52140866566538,-0.595694313133317,0.878923004709126,-0.182796354623805,0.11429862428766,-0.190226940203787,0.163235810233678,-0.399117311862,-1.09648744742656,0.240534158185409,0.0843921617618336,2.29293159399593,1.24093240547842,1.33298222796712,-1.16614754934059,-0.0589381054190123,-0.282397562581459,0.630357601780794,-0.031667990490322
"cell797_2",-8.60016064007035,-2.55175381177339,-0.181089165588601,-11.8565401481066,12.9254401967918,-2.62536085300025,-1.51974478503653,5.91060184613258,1.10914598804899,-0.167927588003357,0.142950728053368,-0.0764319434481668,1.44535786992701,1.97350425406739,0.355579599446679,-2.07417943644287,-1.26743931466013,-0.391343510929799,0.718975709949173,-0.964610591355427,1.02759719378808,-0.365258425995406,1.11286153165577,0.730621933232892,-0.0662866969448517,0.523459803672799,-0.61456304486711,-1.05380727164288,0.392973580423353,0.780370879421016
"cell798_2",-9.66093908204246,-5.03450920316024,1.0390654084721,-9.68704695487824,8.60002412420454,4.54640296603245,4.31292099453204,-1.2926626402823,-0.35513304488526,-0.995487920407111,-1.64183358188133,1.42673128178611,-1.82260321931037,0.922788535145462,0.993655301134718,-1.75698262797313,-1.01591545903133,-1.95235497447389,0.344282458259331,0.206414132445954,-0.426768336642358,0.583149591924748,-0.113885393780705,-0.38443677058932,-1.26043846781944,-0.986161994039769,0.281922853483876,0.109890109285905,-1.70988169081572,-0.287408534158326
"cell799_2",0.736673526777659,10.8259657237772,-8.47983921497782,-11.9281761121181,-12.9225199190662,-0.668232538523911,-0.527710240034582,0.722323400685973,0.154054746575472,-1.44467641763621,-0.896175661722393,-1.24798128171789,-2.41270676963965,1.28647604666498,1.21508475954313,0.850064925753237,0.462227853700328,-0.314486534646127,-1.07997950571248,-0.0432743596767569,0.480667050720823,1.08908601688596,2.44190558257177,-1.33402491238747,0.348976724363188,-0.745766761788558,-0.497031457516616,-0.0102698412042347,1.01879584909503,0.719480009916807
"cell800_2",-7.73636459495632,-0.376333625333215,0.131576752544657,-12.0434076397441,9.71612301896857,-1.10798090936082,-2.54807518670762,-0.403255788390733,0.000225324246362639,-1.00771720845461,-1.34226890121459,0.703628546521011,-2.11347824810685,-1.21392738561054,0.22524914923935,1.14099617573476,-1.16569268684742,-1.77105291386404,-1.22512282519592,1.70272041380925,0.663177939947897,-0.489260667295743,0.356797189434149,0.912031439273096,0.985539303444004,0.954355750621078,1.26192830119507,1.55329687368337,-0.478363837821445,0.506879511827619
"cell801_2",-1.27266940571369,8.73065427277042,-8.75932668703971,-12.6501069878746,-12.0075426033603,-0.218536837604147,-0.0865381558482428,-0.230901129951258,-0.14628600846592,0.617025642535239,0.409394348182614,0.25689945345638,-0.875730530000607,-1.06929556231039,-1.42677742978723,0.967808441623243,1.42835233135268,-0.82439770364761,-2.54722997028287,0.480165915902803,0.485037383088192,-0.193921087547135,0.587108003091686,-0.35269412098276,0.998546632773274,-0.802722581288937,0.480877817068635,0.835760715225024,-0.221826043382942,1.87746544954159
"cell802_2",0.782630019365241,16.1995485174314,-13.7179173119077,-14.1558606613689,-14.6824052300355,-3.34013239838162,-1.97780817896066,0.223126945555205,1.69370064200463,1.30568994102609,-2.57872699166264,1.59952365493466,0.949233566681919,-1.40749509560499,2.64005104211505,1.54323888775872,-0.999330976091003,0.615927173868958,-1.3908274105973,-0.694416789485658,0.278472727498794,0.90906617203888,4.35316747093117,-2.64261452180018,0.843962262114745,2.1002964043687,0.736031485441846,0.0933391406655767,0.153530076722112,-0.127488560740059
"cell803_2",3.24371704945331,14.7132084805833,-9.47249280792923,-12.3247142730114,-12.8585878831517,-5.12355447598403,-1.14094659297968,3.56911885884089,0.00437055201323769,-1.68643049713489,2.80977034880842,-1.00642057719355,-1.37779337779143,2.53059394378011,2.02906894784811,2.63557769467911,3.38409365525149,0.918065028224179,-2.38226737033887,0.087207056511756,1.14500229936084,0.792451425161637,1.17147176771424,-0.445308670396036,-1.718142594168,-1.45570415996758,0.781120960983203,0.644459405982238,0.698875118514481,-0.160493841669628
"cell804_2",3.63117375253954,1.44532666069831,-10.6765036167912,8.30385987200419,-0.327662062827223,0.955991394341889,5.23459109253143,1.9379293639408,1.36092819561619,-4.98186587005717,4.81178751720698,5.72116937176683,-2.49685935037002,-0.176292379224336,-1.379540672797,-1.12046530882731,-2.62345560687817,0.574630522168256,-0.903982408118171,0.960174281496305,1.61052340190798,0.122712251524674,0.700975195693534,0.586019278538863,1.21762034555336,0.872141494163084,-0.18682079292988,0.672342357771796,0.835269919202605,1.26588633197668
"cell805_2",2.73631612430194,21.8560682144747,-4.91515894273629,-9.17734350198135,-10.0485586972978,-3.027449724931,-1.25963705463244,4.30569457172959,-9.50485127578497,-5.66282597291538,1.33175691066592,-3.78605756424558,-3.42514209753164,5.63041581020629,1.74640608539816,1.88354731402124,1.31177322649632,-2.12069521243172,-0.381807982326935,-1.31368538097404,-0.881074604577345,3.43916281172559,0.806677136859621,2.43327911692704,-0.732739451274312,0.670029849036196,-1.2975465353308,1.92790101911185,-0.396106702410934,-1.82440504239334
"cell806_2",-14.1165454420565,-4.4037248360414,5.16059486638606,5.84751702902647,-1.03545306825443,7.01476390799872,7.90848658017085,-5.82763017271412,0.03266436099683,-4.23829230683305,1.95271492471495,0.218489027010833,-1.23184554124662,3.79643546117749,5.83029915467944,-0.300626712216585,2.06083780461911,1.57161417159987,0.144579353317475,2.28433689272828,-0.619680456607778,0.879087278269582,3.1888292493038,0.204101387601672,-1.10463716744081,-1.83166733685454,0.0417629099252317,-0.368778235560733,0.655511885655132,-0.50819654606722
"cell807_2",14.0382743088908,13.4455814922475,-13.5311064613303,11.9157582248818,8.01675931662265,-5.03465156354961,1.53465047668501,1.3351797682077,-1.33701760758662,4.67201812140006,-5.12813740387758,-1.19366472023485,-7.01152895001982,0.260279682782255,-0.530405104652383,2.57188308808364,1.35739445855026,-3.10266082384113,4.09705238130878,-1.87192137416864,-1.18141952684006,0.453863145702892,1.67769033011444,5.493665647569,-0.560899838397172,1.9481432689175,3.7756087806106,1.54629762690686,2.70744254570547,1.31879409754253
"cell808_2",-10.071679175956,7.4767158181981,-5.39916168959504,-7.54424666860693,-9.08226206151794,10.785027171899,3.88247748104895,-2.74787327597854,-9.17632621163615,4.33562291692344,1.63238281967196,-1.34258436203949,1.33969429407834,-0.271179137450179,1.58424857423632,-0.174750892650666,-2.82707715614862,-0.717173607624972,-1.9276279860094,0.174382941639266,2.09563695126054,1.22856799556851,1.94781416991279,-0.555231605994652,-2.95621388608432,1.02734132443976,0.130951691452501,-1.12913090065778,-0.433880403225764,0.111605963222949
"cell809_2",21.2653092877647,2.04578966288142,11.8341080574309,0.823405551000851,-1.18670923171818,-3.76772278050616,-0.374535883739216,0.562206327034056,0.823741527033848,2.79046080611105,2.03710145158439,3.12648538779724,-1.62929556080606,2.46907805212789,-0.840516268915063,-0.539294278843351,0.539589178220804,-2.15804435573699,1.23124363719524,2.70117435632838,-1.63440135796039,2.24435463388515,-1.70245125281414,1.93588094323419,0.22182776038828,-0.763990402319064,0.770371357718198,-2.18732710714259,0.283065317722257,1.01534620870802
"cell810_2",25.1707100197398,-3.47858059034496,14.0073417101984,0.494196048977074,-1.45625154117239,-2.49793364405735,-3.0622759082494,2.31195347471842,5.3560538203401,1.96876343718295,0.62540609067735,0.797533921473159,2.87580645494234,1.03330476780575,-3.33279954565692,-0.58177572264449,-1.9504427972555,1.36604246715088,-2.16720460462959,0.127365230851704,-2.45567552679328,0.983085278005984,3.54489963134022,-1.71875761118455,-2.12696407037184,-0.4659980204201,-0.198626850846698,0.634740291380476,-1.43848784224654,0.589198428889511
"cell811_2",-6.12602180485263,-8.20036534975996,-2.65404130456524,-9.95091806604182,8.99008587172991,2.51239083587093,-1.22946381401814,-3.0087281374203,2.31517085069998,-0.476124664694008,-1.80267410380589,0.261000964659983,-0.905454574793891,-2.87438468886694,0.659441449928837,0.134121277594923,-1.56768311932946,0.912777117850288,0.715451511914683,0.0941729881768517,-0.154292408972813,-0.768937561332097,-0.599206134067884,-0.904690545814556,-0.073682605450376,-0.991199935008407,-0.147364162418466,-1.69146974119235,0.513281779964189,-0.794266825381173
"cell812_2",-5.6724083577237,-3.99799852350437,-1.45504980710338,-11.0448262326844,9.40953309244727,-0.540665421293778,-1.00632754896075,-0.829713491596088,1.13327038299194,0.820268966381413,1.29685358620871,0.983523092757837,-1.05575984467879,-1.78228373741958,-0.78058164601521,1.03896927436213,0.580234130439165,-0.215820252379986,-1.22378631830305,2.02255081504839,-1.0747542613848,-1.88919022201358,-0.645041985080121,1.00480065640895,0.187237878876749,0.702930953118192,1.2649388084343,0.956803232777933,-0.91366686042796,-0.220861263701844
"cell813_2",-20.0693245816861,1.98384489999277,8.34432575005603,3.93372006480855,-1.7431001140041,-2.43664006450456,2.52243704209803,-6.39724032743166,5.94866714200945,-2.7311243034381,-3.85541289826972,-1.66693739324889,0.792567362625664,-1.61961531432635,-3.24828669728748,-1.02370514887311,0.0957240044821248,-3.26914268594355,1.71484995176725,-2.2261269149878,0.335819706995636,1.93574013671406,-1.3348546544995,-0.692575517567136,-0.271698117172157,-2.56300010157841,-1.50836062663814,-0.431892822452321,-1.67009951451284,-1.89748452948936
"cell814_2",-23.2507562967969,7.1296751388068,1.55288462549702,6.12460848166447,1.79618402686856,-2.58039303912621,4.33022119289005,-0.0505567528506772,4.47953806713627,1.20588484143183,-3.26579554800406,-5.75477841034399,4.74250701194906,-4.90448614063065,-0.0177365911485152,0.24910265451248,-0.913248665514721,2.37953837153054,-1.64412087895357,2.80673296798621,-1.40863415079094,-1.40222685632626,5.05273636146244,-6.26639098862265,0.47662501625446,0.8510939616229,1.6922635739293,1.39176685549679,3.95501191123454,0.640936457884023
"cell815_2",-7.52355383311191,-0.306711776587242,-7.10858024546016,-9.69924737663082,-11.5606566075049,5.72961163439952,4.27213063888815,2.35143273833966,0.297937721723326,3.96105684452595,-0.433092341636145,-0.0703508316431192,2.32907460366482,0.268258018844753,-3.07307242177856,-2.02695381091151,-2.23971332656823,-1.16549372812379,1.34343885783715,0.717553665810367,-1.70540398746917,-2.53449120083836,-1.45280881873236,0.599300557801095,1.19573980096273,-1.58852852266132,1.69098625019943,1.1531728164723,0.689811435291311,-0.428435469466258
"cell816_2",16.4819829219626,-7.68456786884777,8.52120196419555,2.89712474014655,-2.15340737255105,6.27039219159529,2.05591102453255,-8.1809963269331,-3.03382505230809,-1.39704401769928,-2.91196680296474,2.66088943768335,3.08231663595645,0.392040772961321,4.34971878297994,0.993584346985008,-2.23375901315602,1.13426252480122,-0.192009565461152,-0.640818412785652,0.182951684976739,3.63081763006109,-0.303550205468682,0.654757779380508,-1.50946959670347,1.29531019552587,-1.9891402892369,-0.481616602147393,-1.63734066349074,-1.86662341755456
"cell817_2",-10.5660734695096,-1.32547491088745,0.367278554161948,-10.4051167472716,7.89432053588615,3.84847237673411,-0.696823839679264,-4.37788218612498,-1.48176135750101,0.860878338561528,1.99729876497857,1.51961290316536,-3.4230554598334,-1.26097836828558,-0.484411289320303,1.81944201818487,-0.472308077412727,-0.0381623657197298,-1.84645612886072,0.321226430240875,-0.701672896200543,-0.0473249101831087,-0.996697313106185,0.167960389491405,-0.831724141048388,0.432790533725164,1.28840096547596,0.749798639939447,-2.45026653980119,1.15347509524956
"cell818_2",21.6984783114888,-4.74466069602714,12.4845681425085,1.32330733923595,-2.37629294478544,-2.0145494060395,0.0143318796051639,0.817542424677243,0.737535274069446,-1.67058726432567,2.04486460715407,1.34963760672444,0.642518344946388,3.24257263413064,-0.114966606708866,0.048722474813105,0.20554494878015,0.00895411397313548,-2.31909842801492,1.0233367663253,0.967034752297061,0.697656651440459,-1.01145515534995,0.111586200477604,-1.95861110989485,-1.21374394157889,0.7320956704192,0.129858808153269,0.148179799573496,0.163754264371954
"cell819_2",2.36268862584831,7.01386382430991,-6.60100701979207,-10.3965025226596,14.0968386903452,-7.23897476240294,-7.36352935766902,2.57685124785492,-4.2352160210157,0.635966051290173,1.68904069132032,0.265170313711555,6.71307622548473,-0.886028143920278,3.56956531133376,4.13744940622512,-2.6407821529243,2.19002494038231,0.278695735854713,-2.15979178595085,2.68389023763578,0.831799347525562,2.38852577235057,2.12002884655537,1.05322016198435,5.25807252009946,-0.555698234039902,1.72436497537983,-0.682998708456973,-0.551725276687158
"cell820_2",-0.94290356626397,-14.148560268022,-1.83092823872871,-7.1383580127282,6.36093732884718,1.88518644609674,1.38177314000704,-2.14460183413242,2.52336268430143,-3.14413873445728,-1.6602260553367,0.423402803251221,2.80073292850639,2.65603514025304,1.83947353758999,-0.956821219926212,-0.439110957097509,1.42640147183872,2.71409031110458,-2.32882901898711,1.51489422318076,0.607663147283527,1.34089678326136,2.61737502750253,-1.23792914569103,-1.91754291127188,-0.494537307218496,-0.354038421352208,0.109594063921544,-1.05551824453115
